PartnerId,CustomerId,CustomerName,MpnId,OrderId,SubscriptionId,SyndicationPartnerSubscriptionNumber,OfferId,DurableOfferId,OfferName,SubscriptionStartDate,SubscriptionEndDate,ChargeStartDate,ChargeEndDate,ChargeType,UnitPrice,Quantity,Amount,TotalOtherDiscount,Subtotal,Tax,TotalForCustomer,Currency,DomainName,SubscriptionName,SubscriptionDescription,BillingCycleType
f7f66891-a582-418d-999e-cb1be5354253,93667b13-37ad-407c-9467-8916cec31c7f,LAKESIDE SOFTWARE INC,1473062,5.68579E+17,ji2UcQAAAAAAAAEA,14ec779c-d15c-45eb-ab92-c8fddc809045,a175446c-0264-4cba-85e1-537a9d4440d5,031c9e47-4802-4248-838e-778fb1d2cc05,Microsoft 365 Business Standard,22/03/2020,22/03/2021,22/04/2020,29/04/2020,Cycle instance prorate,2.66,84,224,0,224,0,224,USD,systrack.onmicrosoft.com,Office 365 Business Premium,Microsoft 365 Business Standard,Monthly
f7f66891-a582-418d-999e-cb1be5354253,93667b13-37ad-407c-9467-8916cec31c7f,LAKESIDE SOFTWARE INC,1473062,5.68579E+17,ji2UcQAAAAAAAAEA,14ec779c-d15c-45eb-ab92-c8fddc809045,a175446c-0264-4cba-85e1-537a9d4440d5,031c9e47-4802-4248-838e-778fb1d2cc05,Microsoft 365 Business Standard,22/03/2020,22/03/2021,30/04/2020,14/05/2020,Cycle instance prorate,5,86,430,0,430,0,430,USD,systrack.onmicrosoft.com,Office 365 Business Premium,Microsoft 365 Business Standard,Monthly
f7f66891-a582-418d-999e-cb1be5354253,93667b13-37ad-407c-9467-8916cec31c7f,LAKESIDE SOFTWARE INC,1473062,5.68579E+17,ji2UcQAAAAAAAAEA,14ec779c-d15c-45eb-ab92-c8fddc809045,a175446c-0264-4cba-85e1-537a9d4440d5,031c9e47-4802-4248-838e-778fb1d2cc05,Microsoft 365 Business Standard,22/03/2020,22/03/2021,15/05/2020,21/05/2020,Cycle instance prorate,2.33,89,207.67,0,207.67,0,207.67,USD,systrack.onmicrosoft.com,Office 365 Business Premium,Microsoft 365 Business Standard,Monthly
f7f66891-a582-418d-999e-cb1be5354253,93667b13-37ad-407c-9467-8916cec31c7f,LAKESIDE SOFTWARE INC,1473062,5.68579E+17,ji2UcQAAAAAAAAEA,14ec779c-d15c-45eb-ab92-c8fddc809045,a175446c-0264-4cba-85e1-537a9d4440d5,031c9e47-4802-4248-838e-778fb1d2cc05,Microsoft 365 Business Standard,22/03/2020,22/03/2021,22/04/2020,21/05/2020,Cycle instance prorate,-10,84,-840,0,-840,0,-840,USD,systrack.onmicrosoft.com,Office 365 Business Premium,Microsoft 365 Business Standard,Monthly
f7f66891-a582-418d-999e-cb1be5354253,790bf696-1746-4a89-af24-78da9cdada61,Stout BI,1473062,5.68579E+17,QDZNdwAAAAAAAAEA,0824065b-a640-42ad-82db-8b11d0840050,0d77a1c0-46e2-4750-ba08-4b33b8855c2a,800f4f3b-cfe1-42c1-9cea-675512810488,Power BI Pro,22/10/2019,22/10/2020,22/05/2020,21/06/2020,Cycle fee,8,31,248,0,248,0,248,USD,stoutbi.com,Power BI Pro,Power BI Pro,Monthly
f7f66891-a582-418d-999e-cb1be5354253,03bd8b06-8ccc-465f-a7e7-4b56f3e98573,Sandalwood,1473062,5.68579E+17,mNU+fAAAAAAAAAEA,127f04b3-e9c7-4d43-9456-29c7f64951d3,3ccac4e6-7b09-4712-8ade-a278de3a4235,a56baa74-d4e3-49fd-b228-ca0b62d08bad,Project Plan 3,22/03/2020,22/03/2021,22/05/2020,21/06/2020,Cycle fee,24,1,24,0,24,0,24,USD,sandalwood.com,Project Online Professional,Project Plan 3,Monthly
f7f66891-a582-418d-999e-cb1be5354253,e8d59324-6a74-42d4-89f2-662dc48a6880,MedNetOne,1473062,5.68579E+17,Dbc5hAAAAAAAAAEA,a637e75e-b91d-486b-b0ed-47506d612aab,10f6d058-4320-481a-bca7-2b97616c840d,8bdbb60b-e526-43e9-92ef-ab760c8e0b72,Microsoft 365 E5,22/01/2020,22/01/2021,13/05/2020,13/05/2020,Cycle instance prorate,1.46,61,89.47,0,89.47,0,89.47,USD,mednetone.net,Microsoft 365 E5,Microsoft 365 E5,Monthly
f7f66891-a582-418d-999e-cb1be5354253,e8d59324-6a74-42d4-89f2-662dc48a6880,MedNetOne,1473062,5.68579E+17,Dbc5hAAAAAAAAAEA,a637e75e-b91d-486b-b0ed-47506d612aab,10f6d058-4320-481a-bca7-2b97616c840d,8bdbb60b-e526-43e9-92ef-ab760c8e0b72,Microsoft 365 E5,22/01/2020,22/01/2021,14/05/2020,21/05/2020,Cycle instance prorate,11.73,53,621.87,0,621.87,0,621.87,USD,mednetone.net,Microsoft 365 E5,Microsoft 365 E5,Monthly
f7f66891-a582-418d-999e-cb1be5354253,e8d59324-6a74-42d4-89f2-662dc48a6880,MedNetOne,1473062,5.68579E+17,Dbc5hAAAAAAAAAEA,a637e75e-b91d-486b-b0ed-47506d612aab,10f6d058-4320-481a-bca7-2b97616c840d,8bdbb60b-e526-43e9-92ef-ab760c8e0b72,Microsoft 365 E5,22/01/2020,22/01/2021,22/04/2020,21/05/2020,Cycle instance prorate,-44,30,-1320,0,-1320,0,-1320,USD,mednetone.net,Microsoft 365 E5,Microsoft 365 E5,Monthly
f7f66891-a582-418d-999e-cb1be5354253,e8d59324-6a74-42d4-89f2-662dc48a6880,MedNetOne,1473062,5.68579E+17,Dbc5hAAAAAAAAAEA,a637e75e-b91d-486b-b0ed-47506d612aab,10f6d058-4320-481a-bca7-2b97616c840d,8bdbb60b-e526-43e9-92ef-ab760c8e0b72,Microsoft 365 E5,22/01/2020,22/01/2021,22/04/2020,12/05/2020,Cycle instance prorate,1.4,30,42,0,42,0,42,USD,mednetone.net,Microsoft 365 E5,Microsoft 365 E5,Monthly
f7f66891-a582-418d-999e-cb1be5354253,e8d59324-6a74-42d4-89f2-662dc48a6880,MedNetOne,1473062,5.68579E+17,Dbc5hAAAAAAAAAEA,a637e75e-b91d-486b-b0ed-47506d612aab,10f6d058-4320-481a-bca7-2b97616c840d,8bdbb60b-e526-43e9-92ef-ab760c8e0b72,Microsoft 365 E5,22/01/2020,22/01/2021,13/05/2020,13/05/2020,Cycle instance prorate,0.06,61,4.07,0,4.07,0,4.07,USD,mednetone.net,Microsoft 365 E5,Microsoft 365 E5,Monthly
f7f66891-a582-418d-999e-cb1be5354253,e8d59324-6a74-42d4-89f2-662dc48a6880,MedNetOne,1473062,5.68579E+17,Dbc5hAAAAAAAAAEA,a637e75e-b91d-486b-b0ed-47506d612aab,10f6d058-4320-481a-bca7-2b97616c840d,8bdbb60b-e526-43e9-92ef-ab760c8e0b72,Microsoft 365 E5,22/01/2020,22/01/2021,14/05/2020,21/05/2020,Cycle instance prorate,0.53,53,28.27,0,28.27,0,28.27,USD,mednetone.net,Microsoft 365 E5,Microsoft 365 E5,Monthly
f7f66891-a582-418d-999e-cb1be5354253,e8d59324-6a74-42d4-89f2-662dc48a6880,MedNetOne,1473062,5.68579E+17,Dbc5hAAAAAAAAAEA,a637e75e-b91d-486b-b0ed-47506d612aab,10f6d058-4320-481a-bca7-2b97616c840d,8bdbb60b-e526-43e9-92ef-ab760c8e0b72,Microsoft 365 E5,22/01/2020,22/01/2021,22/04/2020,21/05/2020,Cycle instance prorate,-2,30,-60,0,-60,0,-60,USD,mednetone.net,Microsoft 365 E5,Microsoft 365 E5,Monthly
f7f66891-a582-418d-999e-cb1be5354253,c0526fff-f991-46f0-92eb-95ec79c25ada,"ImageTrend, Inc.",1473062,5.68579E+17,lyRyhgAAAAAAAAUA,4cb5cea1-17a6-4919-8f8c-b8e32e8ca10c,df84e203-4072-4878-bcea-db36213a56e2,c94271d8-b431-4a25-a3c5-a57737a1c909,Microsoft 365 Audio Conferencing,22/05/2020,25/03/2021,22/05/2020,24/05/2020,Prorate fees when purchase,0.4,1,0.4,0,0.4,0,0.4,USD,imagetrend.com,Microsoft 365 Audio Conferencing,Microsoft 365 Audio Conferencing,Monthly
f7f66891-a582-418d-999e-cb1be5354253,bd096365-acdb-4f77-b64e-7f16653863fc,"BFTR, LLC - CT",1473062,5.68579E+17,F4zHiQAAAAAAAAEA,cb060c36-6980-4e20-805e-737d82eb8e1c,0b069cb6-5761-45c3-8e33-1bec183ecec4,91fd106f-4b2c-4938-95ac-f54f74e9a239,Office 365 E1,22/05/2020,22/05/2021,22/05/2020,21/06/2020,Prorate fees when purchase,0,27,172.8,172.8,0,0,0,USD,ct.fortherecordcourt.com,Office 365 E1,Office 365 E1,Monthly
f7f66891-a582-418d-999e-cb1be5354253,e976fcec-811c-4387-9195-2e1410c94f39,Waltonen Engineering,1473062,5.68579E+17,AqA5dgAAAAAAAAEA,21a4238a-374c-4b35-a3a4-1d47e12d8399,e5a55c7a-3efa-47a4-b6a7-6225f7c69893,0962a210-418f-4d36-ba9c-4f01c673f57c,Azure Information Protection Premium P2,23/08/2019,23/08/2020,23/05/2020,22/06/2020,Cycle fee,4,12,48,0,48,0,48,USD,Waltonen.com,Azure Information Protection Premium P2,Azure Information Protection Premium P2,Monthly
f7f66891-a582-418d-999e-cb1be5354253,e7f06c85-58c3-4329-9a55-e9ea2d1b5344,Cambrian Assisted Living,1473062,5.68579E+17,n835fwAAAAAAAAEA,eed69bc9-5e5d-4c34-add5-24389eafb8e2,bdfa2140-d8e2-42cb-9a10-da90311a5ffb,6fbad345-b7de-42a6-b6ab-79b363d0b371,Office 365 F3,23/07/2019,23/07/2020,23/05/2020,22/06/2020,Cycle fee,3.2,6,19.2,0,19.2,0,19.2,USD,cambrianassisted.onmicrosoft.com,Office 365 F1,Office 365 F3,Monthly
f7f66891-a582-418d-999e-cb1be5354253,6620e1d9-c720-42d1-9c50-e48f1c883b6c,Detroit Trading Company,1473062,5.68579E+17,53h9iAAAAAAAAAEA,ccdeca3c-f414-4bd7-9741-247b0d806629,42592d6c-df3c-4acb-bce7-d613ca0e102d,796b6b5f-613c-4e24-a17c-eba730d49c02,Office 365 E3,23/04/2020,23/04/2021,23/05/2020,22/06/2020,Cycle fee,16,45,720,0,720,0,720,USD,detroittrading.com,Office 365 E3,Office 365 E3,Monthly
f7f66891-a582-418d-999e-cb1be5354253,6620e1d9-c720-42d1-9c50-e48f1c883b6c,Detroit Trading Company,1473062,5.68579E+17,53h9iAAAAAAAAAEA,ccdeca3c-f414-4bd7-9741-247b0d806629,42592d6c-df3c-4acb-bce7-d613ca0e102d,796b6b5f-613c-4e24-a17c-eba730d49c02,Office 365 E3,23/04/2020,23/04/2021,23/04/2020,23/04/2020,Cycle instance prorate,0.53,2,1.07,0,1.07,0,1.07,USD,detroittrading.com,Office 365 E3,Office 365 E3,Monthly
f7f66891-a582-418d-999e-cb1be5354253,6620e1d9-c720-42d1-9c50-e48f1c883b6c,Detroit Trading Company,1473062,5.68579E+17,53h9iAAAAAAAAAEA,ccdeca3c-f414-4bd7-9741-247b0d806629,42592d6c-df3c-4acb-bce7-d613ca0e102d,796b6b5f-613c-4e24-a17c-eba730d49c02,Office 365 E3,23/04/2020,23/04/2021,24/04/2020,22/05/2020,Cycle instance prorate,15.46,45,696,0,696,0,696,USD,detroittrading.com,Office 365 E3,Office 365 E3,Monthly
f7f66891-a582-418d-999e-cb1be5354253,6620e1d9-c720-42d1-9c50-e48f1c883b6c,Detroit Trading Company,1473062,5.68579E+17,53h9iAAAAAAAAAEA,ccdeca3c-f414-4bd7-9741-247b0d806629,42592d6c-df3c-4acb-bce7-d613ca0e102d,796b6b5f-613c-4e24-a17c-eba730d49c02,Office 365 E3,23/04/2020,23/04/2021,23/04/2020,22/05/2020,Cycle instance prorate,-16,2,-32,0,-32,0,-32,USD,detroittrading.com,Office 365 E3,Office 365 E3,Monthly
f7f66891-a582-418d-999e-cb1be5354253,6620e1d9-c720-42d1-9c50-e48f1c883b6c,Detroit Trading Company,1473062,5.68579E+17,53h9iAAAAAAAAAIA,35ab2f3a-8422-43a9-9564-906dba25f21c,568d399d-c52a-4090-846c-515130fe8a46,bd938f12-058f-4927-bba3-ae36b1d2501c,Microsoft 365 Business Basic,23/04/2020,23/04/2021,23/05/2020,22/06/2020,Cycle fee,4,52,208,0,208,0,208,USD,detroittrading.com,Microsoft 365 Business Basic,Microsoft 365 Business Basic,Monthly
f7f66891-a582-418d-999e-cb1be5354253,6620e1d9-c720-42d1-9c50-e48f1c883b6c,Detroit Trading Company,1473062,5.68579E+17,53h9iAAAAAAAAAIA,35ab2f3a-8422-43a9-9564-906dba25f21c,568d399d-c52a-4090-846c-515130fe8a46,bd938f12-058f-4927-bba3-ae36b1d2501c,Microsoft 365 Business Basic,23/04/2020,23/04/2021,23/04/2020,23/04/2020,Cycle instance prorate,0.13,1,0.13,0,0.13,0,0.13,USD,detroittrading.com,Microsoft 365 Business Basic,Microsoft 365 Business Basic,Monthly
f7f66891-a582-418d-999e-cb1be5354253,6620e1d9-c720-42d1-9c50-e48f1c883b6c,Detroit Trading Company,1473062,5.68579E+17,53h9iAAAAAAAAAIA,35ab2f3a-8422-43a9-9564-906dba25f21c,568d399d-c52a-4090-846c-515130fe8a46,bd938f12-058f-4927-bba3-ae36b1d2501c,Microsoft 365 Business Basic,23/04/2020,23/04/2021,24/04/2020,22/05/2020,Cycle instance prorate,3.86,52,201.07,0,201.07,0,201.07,USD,detroittrading.com,Microsoft 365 Business Basic,Microsoft 365 Business Basic,Monthly
f7f66891-a582-418d-999e-cb1be5354253,6620e1d9-c720-42d1-9c50-e48f1c883b6c,Detroit Trading Company,1473062,5.68579E+17,53h9iAAAAAAAAAIA,35ab2f3a-8422-43a9-9564-906dba25f21c,568d399d-c52a-4090-846c-515130fe8a46,bd938f12-058f-4927-bba3-ae36b1d2501c,Microsoft 365 Business Basic,23/04/2020,23/04/2021,23/04/2020,22/05/2020,Cycle instance prorate,-4,1,-4,0,-4,0,-4,USD,detroittrading.com,Microsoft 365 Business Basic,Microsoft 365 Business Basic,Monthly
f7f66891-a582-418d-999e-cb1be5354253,6620e1d9-c720-42d1-9c50-e48f1c883b6c,Detroit Trading Company,1473062,5.68579E+17,0+p5hgAAAAAAAAMA,b5799caa-519a-4253-b7f3-7ee81a3582b5,3ccac4e6-7b09-4712-8ade-a278de3a4235,a56baa74-d4e3-49fd-b228-ca0b62d08bad,Project Plan 3,24/04/2020,24/04/2021,24/05/2020,23/06/2020,Cycle fee,24,4,96,0,96,0,96,USD,detroittrading.com,Project Plan 3,Project Plan 3,Monthly
f7f66891-a582-418d-999e-cb1be5354253,6620e1d9-c720-42d1-9c50-e48f1c883b6c,Detroit Trading Company,1473062,5.68579E+17,0+p5hgAAAAAAAAIA,65ddd7fd-dd90-4a24-b689-3b5f634462b5,0d77a1c0-46e2-4750-ba08-4b33b8855c2a,800f4f3b-cfe1-42c1-9cea-675512810488,Power BI Pro,24/04/2020,24/04/2021,24/05/2020,23/06/2020,Cycle fee,8,26,208,0,208,0,208,USD,detroittrading.com,Power BI Pro,Power BI Pro,Monthly
f7f66891-a582-418d-999e-cb1be5354253,6620e1d9-c720-42d1-9c50-e48f1c883b6c,Detroit Trading Company,1473062,5.68579E+17,0+p5hgAAAAAAAAIA,65ddd7fd-dd90-4a24-b689-3b5f634462b5,0d77a1c0-46e2-4750-ba08-4b33b8855c2a,800f4f3b-cfe1-42c1-9cea-675512810488,Power BI Pro,24/04/2020,24/04/2021,24/04/2020,23/05/2020,Cycle instance prorate,8,26,208,0,208,0,208,USD,detroittrading.com,Power BI Pro,Power BI Pro,Monthly
f7f66891-a582-418d-999e-cb1be5354253,6620e1d9-c720-42d1-9c50-e48f1c883b6c,Detroit Trading Company,1473062,5.68579E+17,0+p5hgAAAAAAAAIA,65ddd7fd-dd90-4a24-b689-3b5f634462b5,0d77a1c0-46e2-4750-ba08-4b33b8855c2a,800f4f3b-cfe1-42c1-9cea-675512810488,Power BI Pro,24/04/2020,24/04/2021,24/04/2020,23/05/2020,Cycle instance prorate,-8,1,-8,0,-8,0,-8,USD,detroittrading.com,Power BI Pro,Power BI Pro,Monthly
f7f66891-a582-418d-999e-cb1be5354253,6620e1d9-c720-42d1-9c50-e48f1c883b6c,Detroit Trading Company,1473062,5.68579E+17,0+p5hgAAAAAAAAEA,42c8cf5d-1600-4a3d-a65d-1d62250a6a98,df848b55-2814-49bc-a2a6-833e8e106834,b4d4b7f4-4089-43b6-9c44-de97b760fb11,Visio Plan 2,24/04/2020,24/04/2021,24/05/2020,23/06/2020,Cycle fee,12,6,72,0,72,0,72,USD,detroittrading.com,Visio Plan 2,Visio Plan 2,Monthly
f7f66891-a582-418d-999e-cb1be5354253,08734838-83b5-4b57-be77-57eb74bd48ec,"Lifeline Sciences, LLC",1473062,5.68579E+17,3s45dQAAAAAAAAEA,050d0b84-4efa-4cd1-af08-83fa3b8a0250,b044519c-3181-4ecd-804a-f37ee6adf971,a044b16a-1861-4308-8086-a3a3b506fac2,Office 365 E5,24/07/2019,24/07/2020,24/05/2020,23/06/2020,Cycle fee,26.4,26,686.4,0,686.4,0,686.4,USD,lifelinesciences.com,Office 365 Enterprise E5,Office 365 E5,Monthly
f7f66891-a582-418d-999e-cb1be5354253,08734838-83b5-4b57-be77-57eb74bd48ec,"Lifeline Sciences, LLC",1473062,5.68579E+17,3s45dQAAAAAAAAEA,050d0b84-4efa-4cd1-af08-83fa3b8a0250,b044519c-3181-4ecd-804a-f37ee6adf971,a044b16a-1861-4308-8086-a3a3b506fac2,Office 365 E5,24/07/2019,24/07/2020,24/05/2020,23/06/2020,Cycle fee,2,26,52,0,52,0,52,USD,lifelinesciences.com,Office 365 Enterprise E5,Office 365 E5,Monthly
f7f66891-a582-418d-999e-cb1be5354253,8df8634f-984c-4f3e-aa63-28cf357bc961,Alro Steel Corporation,1473062,5.68579E+17,YJWIcQAAAAAAAAEA,93389082-ac6f-465b-9e90-220913dc1f1e,504c4cd6-ec49-40a3-8ca2-abb0bfcc8a49,5c9fd4cc-edce-44a8-8e91-07df09744609,Microsoft 365 Apps for business,25/04/2020,25/04/2021,25/05/2020,24/06/2020,Cycle fee,6.6,31,204.6,0,204.6,0,204.6,USD,alro.com,Office 365 Business,Microsoft 365 Apps for business,Monthly
f7f66891-a582-418d-999e-cb1be5354253,c0526fff-f991-46f0-92eb-95ec79c25ada,"ImageTrend, Inc.",1473062,5.68579E+17,lyRyhgAAAAAAAAMA,47e378cc-96cd-462d-91d5-f1debd6ca5a6,5d471e51-3864-4c9e-b09c-f5c55a4a03c7,0f598efe-f330-4d79-b79f-c9480bb7ce3e,Microsoft 365 Domestic Calling Plan,04/05/2020,25/03/2021,25/05/2020,24/06/2020,Cycle fee,12,20,240,0,240,0,240,USD,imagetrend.com,Microsoft 365 Domestic Calling Plan,Microsoft 365 Domestic Calling Plan,Monthly
f7f66891-a582-418d-999e-cb1be5354253,c0526fff-f991-46f0-92eb-95ec79c25ada,"ImageTrend, Inc.",1473062,5.68579E+17,lyRyhgAAAAAAAAQA,635205a0-74ad-4442-9f17-af8836acf5a5,6c39021d-79b7-4675-af67-1b5dd943ccfa,4260988e-990d-479c-ae7b-f01ce8e1bb4d,Microsoft 365 Phone System,07/05/2020,25/03/2021,25/05/2020,24/06/2020,Cycle fee,6.4,20,128,0,128,0,128,USD,imagetrend.com,Microsoft 365 Phone System,Microsoft 365 Phone System,Monthly
f7f66891-a582-418d-999e-cb1be5354253,c0526fff-f991-46f0-92eb-95ec79c25ada,"ImageTrend, Inc.",1473062,5.68579E+17,lyRyhgAAAAAAAAEA,a53eaf56-6336-471b-aed0-17f548d29281,b044519c-3181-4ecd-804a-f37ee6adf971,a044b16a-1861-4308-8086-a3a3b506fac2,Office 365 E5,25/03/2020,25/03/2021,25/05/2020,24/06/2020,Cycle fee,2,20,40,0,40,0,40,USD,imagetrend.com,Office 365 E5,Office 365 E5,Monthly
f7f66891-a582-418d-999e-cb1be5354253,c0526fff-f991-46f0-92eb-95ec79c25ada,"ImageTrend, Inc.",1473062,5.68579E+17,lyRyhgAAAAAAAAEA,a53eaf56-6336-471b-aed0-17f548d29281,b044519c-3181-4ecd-804a-f37ee6adf971,a044b16a-1861-4308-8086-a3a3b506fac2,Office 365 E5,25/03/2020,25/03/2021,25/05/2020,24/06/2020,Cycle fee,26.4,20,528,0,528,0,528,USD,imagetrend.com,Office 365 E5,Office 365 E5,Monthly
f7f66891-a582-418d-999e-cb1be5354253,c0526fff-f991-46f0-92eb-95ec79c25ada,"ImageTrend, Inc.",1473062,5.68579E+17,lyRyhgAAAAAAAAIA,56cd6bf7-2840-4f8e-bbd0-45b8f339cccf,42592d6c-df3c-4acb-bce7-d613ca0e102d,796b6b5f-613c-4e24-a17c-eba730d49c02,Office 365 E3,25/03/2020,25/03/2021,25/05/2020,24/06/2020,Cycle fee,16,40,640,0,640,0,640,USD,imagetrend.com,Office 365 E3,Office 365 E3,Monthly
f7f66891-a582-418d-999e-cb1be5354253,c0526fff-f991-46f0-92eb-95ec79c25ada,"ImageTrend, Inc.",1473062,5.68579E+17,lyRyhgAAAAAAAAIA,56cd6bf7-2840-4f8e-bbd0-45b8f339cccf,42592d6c-df3c-4acb-bce7-d613ca0e102d,796b6b5f-613c-4e24-a17c-eba730d49c02,Office 365 E3,25/03/2020,25/03/2021,25/04/2020,19/05/2020,Cycle instance prorate,13.33,20,266.67,0,266.67,0,266.67,USD,imagetrend.com,Office 365 E3,Office 365 E3,Monthly
f7f66891-a582-418d-999e-cb1be5354253,c0526fff-f991-46f0-92eb-95ec79c25ada,"ImageTrend, Inc.",1473062,5.68579E+17,lyRyhgAAAAAAAAIA,56cd6bf7-2840-4f8e-bbd0-45b8f339cccf,42592d6c-df3c-4acb-bce7-d613ca0e102d,796b6b5f-613c-4e24-a17c-eba730d49c02,Office 365 E3,25/03/2020,25/03/2021,20/05/2020,21/05/2020,Cycle instance prorate,1.06,30,32,0,32,0,32,USD,imagetrend.com,Office 365 E3,Office 365 E3,Monthly
f7f66891-a582-418d-999e-cb1be5354253,c0526fff-f991-46f0-92eb-95ec79c25ada,"ImageTrend, Inc.",1473062,5.68579E+17,lyRyhgAAAAAAAAIA,56cd6bf7-2840-4f8e-bbd0-45b8f339cccf,42592d6c-df3c-4acb-bce7-d613ca0e102d,796b6b5f-613c-4e24-a17c-eba730d49c02,Office 365 E3,25/03/2020,25/03/2021,22/05/2020,24/05/2020,Cycle instance prorate,1.6,40,64,0,64,0,64,USD,imagetrend.com,Office 365 E3,Office 365 E3,Monthly
f7f66891-a582-418d-999e-cb1be5354253,c0526fff-f991-46f0-92eb-95ec79c25ada,"ImageTrend, Inc.",1473062,5.68579E+17,lyRyhgAAAAAAAAIA,56cd6bf7-2840-4f8e-bbd0-45b8f339cccf,42592d6c-df3c-4acb-bce7-d613ca0e102d,796b6b5f-613c-4e24-a17c-eba730d49c02,Office 365 E3,25/03/2020,25/03/2021,25/04/2020,24/05/2020,Cycle instance prorate,-16,20,-320,0,-320,0,-320,USD,imagetrend.com,Office 365 E3,Office 365 E3,Monthly
f7f66891-a582-418d-999e-cb1be5354253,c0526fff-f991-46f0-92eb-95ec79c25ada,"ImageTrend, Inc.",1473062,5.68579E+17,lyRyhgAAAAAAAAUA,4cb5cea1-17a6-4919-8f8c-b8e32e8ca10c,df84e203-4072-4878-bcea-db36213a56e2,c94271d8-b431-4a25-a3c5-a57737a1c909,Microsoft 365 Audio Conferencing,22/05/2020,25/03/2021,25/05/2020,24/06/2020,Cycle fee,4,1,4,0,4,0,4,USD,imagetrend.com,Microsoft 365 Audio Conferencing,Microsoft 365 Audio Conferencing,Monthly
f7f66891-a582-418d-999e-cb1be5354253,ac9106e0-6fce-4e6b-be34-7460146d52eb,mylocker.net,1473062,5.68579E+17,OmiNeQAAAAAAAAEA,56b81fe7-7340-4c03-8af6-8fc24bf670c9,520f4389-4250-46a0-a8c9-76769cee3a71,be57ff4c-100c-4f1f-b82d-f1c5ab63a665,Microsoft 365 Apps for enterprise,26/12/2019,26/12/2020,26/05/2020,25/06/2020,Cycle fee,9.6,40,384,0,384,0,384,USD,mylocker.net,Office 365 ProPlus,Microsoft 365 Apps for enterprise,Monthly
f7f66891-a582-418d-999e-cb1be5354253,a347aa5d-33d9-440d-90ad-c7baaa4c8690,United Dental Partners,1473062,5.68579E+17,4BC1dAAAAAAAAAEA,a8868a36-a718-407a-9acd-ec2fad29cdf4,df848b55-2814-49bc-a2a6-833e8e106834,b4d4b7f4-4089-43b6-9c44-de97b760fb11,Visio Plan 2,26/07/2019,26/07/2020,26/05/2020,25/06/2020,Cycle fee,12,6,72,0,72,0,72,USD,uniteddentalpartners.com,Visio Online Plan 2,Visio Plan 2,Monthly
f7f66891-a582-418d-999e-cb1be5354253,8df8634f-984c-4f3e-aa63-28cf357bc961,Alro Steel Corporation,1473062,5.68579E+17,XhCufAAAAAAAAAEA,6cb6d24d-8815-4ca3-812f-c1e4177453f7,91bc8f9b-f621-4e5f-9244-2771d0948cc7,a4179d30-cc09-49f0-977e-dc2cb70b874f,Project Online Essentials,26/03/2020,26/03/2021,26/05/2020,25/06/2020,Cycle fee,5.6,50,280,0,280,0,280,USD,alro.com,Project Online Essentials,Project Online Essentials,Monthly
f7f66891-a582-418d-999e-cb1be5354253,a347aa5d-33d9-440d-90ad-c7baaa4c8690,United Dental Partners,1473062,5.68579E+17,9GK1cQAAAAAAAAEA,58bf519c-c9f1-44dc-a134-28d21947694d,0b069cb6-5761-45c3-8e33-1bec183ecec4,91fd106f-4b2c-4938-95ac-f54f74e9a239,Office 365 E1,26/03/2020,26/03/2021,26/05/2020,25/06/2020,Cycle fee,6.4,275,1760,0,1760,0,1760,USD,uniteddentalpartners.com,Office 365 Enterprise E1,Office 365 E1,Monthly
f7f66891-a582-418d-999e-cb1be5354253,a347aa5d-33d9-440d-90ad-c7baaa4c8690,United Dental Partners,1473062,5.68579E+17,9GK1cQAAAAAAAAEA,58bf519c-c9f1-44dc-a134-28d21947694d,0b069cb6-5761-45c3-8e33-1bec183ecec4,91fd106f-4b2c-4938-95ac-f54f74e9a239,Office 365 E1,26/03/2020,26/03/2021,26/04/2020,27/04/2020,Cycle instance prorate,0.42,176,75.09,0,75.09,0,75.09,USD,uniteddentalpartners.com,Office 365 Enterprise E1,Office 365 E1,Monthly
f7f66891-a582-418d-999e-cb1be5354253,a347aa5d-33d9-440d-90ad-c7baaa4c8690,United Dental Partners,1473062,5.68579E+17,9GK1cQAAAAAAAAEA,58bf519c-c9f1-44dc-a134-28d21947694d,0b069cb6-5761-45c3-8e33-1bec183ecec4,91fd106f-4b2c-4938-95ac-f54f74e9a239,Office 365 E1,26/03/2020,26/03/2021,28/04/2020,03/05/2020,Cycle instance prorate,1.28,186,238.08,0,238.08,0,238.08,USD,uniteddentalpartners.com,Office 365 Enterprise E1,Office 365 E1,Monthly
f7f66891-a582-418d-999e-cb1be5354253,a347aa5d-33d9-440d-90ad-c7baaa4c8690,United Dental Partners,1473062,5.68579E+17,9GK1cQAAAAAAAAEA,58bf519c-c9f1-44dc-a134-28d21947694d,0b069cb6-5761-45c3-8e33-1bec183ecec4,91fd106f-4b2c-4938-95ac-f54f74e9a239,Office 365 E1,26/03/2020,26/03/2021,04/05/2020,06/05/2020,Cycle instance prorate,0.64,190,121.6,0,121.6,0,121.6,USD,uniteddentalpartners.com,Office 365 Enterprise E1,Office 365 E1,Monthly
