Summary,,,,,,,,,,,,,,,,,,,
PartnerId,PartnerName,PartnerBillableAccountId,CustomerCompanyName,InvoiceNumber,ChargeStartDate,ChargeEndDate,ServiceName,ServiceType,Region,Sku,DetailLineItemId,ConsumedQuantity,IncludedQuantity,OverageQuantity,ListPrice,Currency,ChargeType,BillingCycleType,Unit
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Standard SSD Managed Disks,US East,SFDC-00976,1,1.997364,0,1.997364,8.16,USD,Assess usage fee for current cycle,Monthly,1/Month
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Standard SSD Managed Disks,,SFDC-00977,1,2109.3735,0,2109.3735,0.0017,USD,Assess usage fee for current cycle,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Standard SSD Managed Disks,US East,SFDC-00978,1,3.52436,0,3.52436,0.1122,USD,Assess usage fee for current cycle,Monthly,1 GB/Month
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Premium SSD Managed Disks,US East,SFDC-00979,1,2.517492,0,2.517492,421.2308,USD,Assess usage fee for current cycle,Monthly,1/Month
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Premium SSD Managed Disks,US East,SFDC-00980,1,6.266178,0,6.266178,16.7535,USD,Assess usage fee for current cycle,Monthly,1/Month
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Standard HDD Managed Disks,US East,SFDC-00981,1,197.059397,0,197.059397,0.0425,USD,Assess usage fee for current cycle,Monthly,1 GB/Month
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Tiered Block Blob,US East,SFDC-00982,1,0.0022,0,0.0022,0.0425,USD,Assess usage fee for current cycle,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Virtual Machines Licenses,SQL Server Enterprise,,SFDC-00983,1,1483.98335,0,1483.98335,1.275,USD,Assess usage fee for current cycle,Monthly,1 Hour
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Azure App Service,Standard Plan,,SFDC-00984,1,743,0,743,0.17,USD,Assess usage fee for current cycle,Monthly,1 Hour
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Standard Page Blob,,SFDC-00985,1,7100.54938,0,7100.54938,0.0638,USD,Assess usage fee for current cycle,Monthly,1 GB/Month
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Azure Site Recovery,,,SFDC-00986,1,0.99865887,0,0.99865887,21.25,USD,Assess usage fee for current cycle,Monthly,1/Month
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,SQL Database,Single Standard,,SFDC-00987,1,30.9583352,0,30.9583352,0.8225,USD,Assess usage fee for current cycle,Monthly,1/Day
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Premium Page Blob,US East,SFDC-00988,1,20.530636,0,20.530636,16.7535,USD,Assess usage fee for current cycle,Monthly,1/Month
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Premium Page Blob,US East,SFDC-00989,1,5.984498,0,5.984498,114.8945,USD,Assess usage fee for current cycle,Monthly,1/Month
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Premium Page Blob,US East,SFDC-00990,1,209.6463,0,209.6463,0.1122,USD,Assess usage fee for current cycle,Monthly,1 GB/Month
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Virtual Machines,A Series Windows,US East,SFDC-00991,1,2208.20018,0,2208.20018,0.306,USD,Assess usage fee for current cycle,Monthly,1 Hour
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Virtual Machines,A Series Windows,US East,SFDC-00992,1,1483.73343,0,1483.73343,0.153,USD,Assess usage fee for current cycle,Monthly,1 Hour
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Virtual Machines,A Series,US East,SFDC-00993,1,1482.98335,0,1482.98335,0.102,USD,Assess usage fee for current cycle,Monthly,1 Hour
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Virtual Machines,A Series,US East,SFDC-00994,1,525.83343,0,525.83343,0.204,USD,Assess usage fee for current cycle,Monthly,1 Hour
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Virtual Machines,D/DS Series Windows,US East,SFDC-00995,1,741.983353,0,741.983353,0.476,USD,Assess usage fee for current cycle,Monthly,1 Hour
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Virtual Machines,D/DS Series Windows,US East,SFDC-00996,1,742,0,742,0.238,USD,Assess usage fee for current cycle,Monthly,1 Hour
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Virtual Machines,D/DS Series Windows,US East,SFDC-00997,1,742,0,742,0.119,USD,Assess usage fee for current cycle,Monthly,1 Hour
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Virtual Machines,Dv2/DSv2 Series,US East,SFDC-00998,1,1483,0,1483,0.4973,USD,Assess usage fee for current cycle,Monthly,1 Hour
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Virtual Machines,Dv2/DSv2 Series,US East,SFDC-00999,1,1690.76676,0,1690.76676,0.1241,USD,Assess usage fee for current cycle,Monthly,1 Hour
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Virtual Machines,Dv2/DSv2 Series Windows,US East,SFDC-01000,1,3905.93473,0,3905.93473,0.8568,USD,Assess usage fee for current cycle,Monthly,1 Hour
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Virtual Machines,Dv2/DSv2 Series,US East,SFDC-01001,1,740.983353,0,740.983353,0.2491,USD,Assess usage fee for current cycle,Monthly,1 Hour
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Virtual Machines,Dv2/DSv2 Series Windows,US East,SFDC-01002,1,8115.1536,0,8115.1536,0.4284,USD,Assess usage fee for current cycle,Monthly,1 Hour
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Virtual Machines,Dv2/DSv2 Series Windows,US East,SFDC-01003,1,5808.40013,0,5808.40013,0.2142,USD,Assess usage fee for current cycle,Monthly,1 Hour
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Files,,SFDC-01004,1,0.029,0,0.029,0.0013,USD,Assess usage fee for current cycle,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,General Block Blob,,SFDC-01005,1,201.3028,0,201.3028,0.0003,USD,Assess usage fee for current cycle,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Files,,SFDC-01006,1,0.0149,0,0.0149,0.0013,USD,Assess usage fee for current cycle,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Standard Page Blob,,SFDC-01007,1,121526.285,0,121526.285,0.0003,USD,Assess usage fee for current cycle,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Files,,SFDC-01008,1,0.0185,0,0.0185,0.0128,USD,Assess usage fee for current cycle,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Tables,,SFDC-01009,1,0.3648,0,0.3648,0.0003,USD,Assess usage fee for current cycle,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Standard Page Blob,,SFDC-01010,1,2.6486,0,2.6486,0.0003,USD,Assess usage fee for current cycle,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Tiered Block Blob,US East,SFDC-01011,1,160.789278,0,160.789278,0.0021,USD,Assess usage fee for current cycle,Monthly,1 GB
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Tiered Block Blob,US East,SFDC-01012,1,427.921638,0,427.921638,0.0177,USD,Assess usage fee for current cycle,Monthly,1 GB/Month
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Tiered Block Blob,US East,SFDC-01013,1,324.5577,0,324.5577,0.0034,USD,Assess usage fee for current cycle,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Standard HDD Managed Disks,US East,SFDC-01014,1,2.996046,0,2.996046,34.816,USD,Assess usage fee for current cycle,Monthly,1/Month
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Standard HDD Managed Disks,US East,SFDC-01015,1,1.997364,0,1.997364,2.5568,USD,Assess usage fee for current cycle,Monthly,1/Month
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Bandwidth,,Zone 1,SFDC-01016,1,1002.37382,5,997.373824,0.074,USD,Assess usage fee for current cycle,Monthly,1 GB
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Virtual Network,IP Addresses,,SFDC-01017,1,5806,0,5806,0.0031,USD,Assess usage fee for current cycle,Monthly,1 Hour
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Standard Page Blob,,SFDC-01018,1,2252.85831,0,2252.85831,0.0638,USD,Assess usage fee for current cycle,Monthly,1 GB/Month
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,General Block Blob,,SFDC-01019,1,0.107588,0,0.107588,0.0204,USD,Assess usage fee for current cycle,Monthly,1 GB/Month
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Standard Page Blob,,SFDC-01020,1,1517.45886,0,1517.45886,0.0383,USD,Assess usage fee for current cycle,Monthly,1 GB/Month
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Virtual Network,IP Addresses,,SFDC-01021,1,3846.61833,0,3846.61833,0.0034,USD,Assess usage fee for current cycle,Monthly,1 Hour
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Backup,,,SFDC-01022,1,60.8568542,0,60.8568542,8.5,USD,Assess usage fee for current cycle,Monthly,1/Month
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,General Block Blob,,SFDC-01023,1,0.1062,0,0.1062,0.0003,USD,Assess usage fee for current cycle,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,General Block Blob,,SFDC-01024,1,1807.3671,0,1807.3671,0.0003,USD,Assess usage fee for current cycle,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Tables,,SFDC-01025,1,0.908,0,0.908,0.0003,USD,Assess usage fee for current cycle,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,General Block Blob,,SFDC-01026,1,15.3913,0,15.3913,0.0003,USD,Assess usage fee for current cycle,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Tables,,SFDC-01027,1,5.704487,0,5.704487,0.0383,USD,Assess usage fee for current cycle,Monthly,1 GB/Month
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,General Block Blob,,SFDC-01028,1,69.8323,0,69.8323,0.0003,USD,Assess usage fee for current cycle,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Tables,,SFDC-01029,1,2.146791,0,2.146791,0.0638,USD,Assess usage fee for current cycle,Monthly,1 GB/Month
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,General Block Blob,,SFDC-01030,1,84.4931,0,84.4931,0.0003,USD,Assess usage fee for current cycle,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Standard Page Blob,,SFDC-01031,1,1667.0832,0,1667.0832,0.0003,USD,Assess usage fee for current cycle,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Tables,,SFDC-01032,1,3.6527,0,3.6527,0.0003,USD,Assess usage fee for current cycle,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Standard Page Blob,,SFDC-01033,1,139.6598,0,139.6598,0.0003,USD,Assess usage fee for current cycle,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Standard Page Blob,,SFDC-01034,1,14.1193,0,14.1193,0.0003,USD,Assess usage fee for current cycle,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Standard Page Blob,,SFDC-01035,1,260.0186,0,260.0186,0.0003,USD,Assess usage fee for current cycle,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Standard HDD Managed Disks,,SFDC-01036,1,158562.793,0,158562.793,0.0004,USD,Assess usage fee for current cycle,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Standard HDD Managed Disks,US North Central,SFDC-01037,1,4.992021,0,4.992021,1.3056,USD,Assess usage fee for current cycle,Monthly,1/Month
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Virtual Network,IP Addresses,,SFDC-01038,1,6659.06694,0,6659.06694,0.0043,USD,Assess usage fee for current cycle,Monthly,1 Hour
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Backup,,,SFDC-01039,1,93807.5838,0,93807.5838,0.0381,USD,Assess usage fee for current cycle,Monthly,1 GB/Month
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Standard SSD Managed Disks,,SFDC-01040,1,9572.9071,0,9572.9071,0.0017,USD,Assess usage fee for current cycle,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Security Center,,,SFDC-01041,1,13922,0,13922,0.017,USD,Assess usage fee for current cycle,Monthly,1/Hour
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Premium SSD Managed Disks,US North Central,SFDC-01042,1,3.994728,0,3.994728,114.8945,USD,Assess usage fee for current cycle,Monthly,1/Month
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Premium SSD Managed Disks,US North Central,SFDC-01043,1,2.996046,0,2.996046,16.7535,USD,Assess usage fee for current cycle,Monthly,1/Month
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Visual Studio Subscription,,,SFDC-01044,1,2,0,2,38.25,USD,Assess usage fee for current cycle,Monthly,1
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Virtual Machines,A Series Windows,US North Central,SFDC-01045,1,741.733508,0,741.733508,0.0765,USD,Assess usage fee for current cycle,Monthly,1 Hour
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,General Block Blob,,SFDC-01046,1,30.756693,0,30.756693,0.0519,USD,Assess usage fee for current cycle,Monthly,1 GB/Month
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Premium Page Blob,US North Central,SFDC-01047,1,0.997293,0,0.997293,16.7535,USD,Assess usage fee for current cycle,Monthly,1/Month
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Key Vault,,,SFDC-01048,1,0.0336,0,0.0336,0.0255,USD,Assess usage fee for current cycle,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,VPN Gateway,High Performance Gateway,,SFDC-01049,1,740.833333,0,740.833333,0.4165,USD,Assess usage fee for current cycle,Monthly,1 Hour
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Virtual Machines,A Series Windows,US North Central,SFDC-01050,1,1481.4669,0,1481.4669,0.153,USD,Assess usage fee for current cycle,Monthly,1 Hour
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Virtual Machines Licenses,Red Hat Enterprise Linux,,SFDC-01051,1,2224.65027,0,2224.65027,0.1105,USD,Assess usage fee for current cycle,Monthly,1 Hour
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Virtual Machines Licenses,Red Hat Enterprise Linux,,SFDC-01052,1,741.566778,0,741.566778,0.051,USD,Assess usage fee for current cycle,Monthly,1 Hour
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Application Gateway,Basic,US North Central,SFDC-01053,1,1483.43354,0,1483.43354,0.0213,USD,Assess usage fee for current cycle,Monthly,1 Hour
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Application Gateway,Basic,,SFDC-01054,1,0.00860626,0,0.00860626,0.0068,USD,Assess usage fee for current cycle,Monthly,1 GB
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Standard HDD Managed Disks,US North Central,SFDC-01055,1,0.997293,0,0.997293,18.496,USD,Assess usage fee for current cycle,Monthly,1/Month
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Standard HDD Managed Disks,US North Central,SFDC-01056,1,5682.53229,0,5682.53229,0.0425,USD,Assess usage fee for current cycle,Monthly,1 GB/Month
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Standard HDD Managed Disks,US North Central,SFDC-01057,1,5.985147,0,5.985147,5.0048,USD,Assess usage fee for current cycle,Monthly,1/Month
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Standard HDD Managed Disks,US North Central,SFDC-01058,1,1.994586,0,1.994586,34.816,USD,Assess usage fee for current cycle,Monthly,1/Month
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Log Analytics,,,SFDC-01059,1,2.58317725,0,2.58317725,1.955,USD,Assess usage fee for current cycle,Monthly,1 GB
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Insight and Analytics,,,SFDC-01060,1,13.4838709,0,13.4838709,12.75,USD,Assess usage fee for current cycle,Monthly,1/Month
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Virtual Machines,Av2 Series,US North Central,SFDC-01061,1,741.616839,0,741.616839,0.0774,USD,Assess usage fee for current cycle,Monthly,1 Hour
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Virtual Machines,Av2 Series,US North Central,SFDC-01062,1,741.633666,0,741.633666,0.1624,USD,Assess usage fee for current cycle,Monthly,1 Hour
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Virtual Machines,Ev3/ESv3 Series Windows,US North Central,SFDC-01063,1,765.817002,0,765.817002,0.7412,USD,Assess usage fee for current cycle,Monthly,1 Hour
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Virtual Machines,Dv3/DSv3 Series Windows,US North Central,SFDC-01064,1,2222.85016,0,2222.85016,0.3264,USD,Assess usage fee for current cycle,Monthly,1 Hour
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Virtual Machines,Ev3/ESv3 Series,US North Central,SFDC-01065,1,591.316772,0,591.316772,0.4284,USD,Assess usage fee for current cycle,Monthly,1 Hour
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Virtual Machines,Ev3/ESv3 Series,US North Central,SFDC-01066,1,149.266672,0,149.266672,0.2142,USD,Assess usage fee for current cycle,Monthly,1 Hour
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Virtual Machines,Ev3/ESv3 Series Windows,US North Central,SFDC-01067,1,2565.40125,0,2565.40125,0.3706,USD,Assess usage fee for current cycle,Monthly,1 Hour
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Virtual Machines,Dv2/DSv2 Promo Series Windows,US North Central,SFDC-01068,1,1097.1336,0,1097.1336,0.2142,USD,Assess usage fee for current cycle,Monthly,1 Hour
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Standard HDD Managed Disks,US North Central,SFDC-01069,1,0.997293,0,0.997293,9.6288,USD,Assess usage fee for current cycle,Monthly,1/Month
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Standard HDD Managed Disks,US North Central,SFDC-01070,1,4.990632,0,4.990632,121.856,USD,Assess usage fee for current cycle,Monthly,1/Month
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Standard HDD Managed Disks,US North Central,SFDC-01071,1,2.991879,0,2.991879,66.1504,USD,Assess usage fee for current cycle,Monthly,1/Month
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Virtual Machines,Dv2/DSv2 Promo Series,US North Central,SFDC-01072,1,2225.7669,0,2225.7669,0.6299,USD,Assess usage fee for current cycle,Monthly,1 Hour
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Bandwidth,,Zone 1,SFDC-01073,1,774.403281,5,769.403281,0.074,USD,Assess usage fee for current cycle,Monthly,1 GB
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Virtual Machines Licenses,SQL Server Standard,,SFDC-01074,1,759.350086,0,759.350086,0.34,USD,Assess usage fee for current cycle,Monthly,1 Hour
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Virtual Network,IP Addresses,,SFDC-01075,1,3454,0,3454,0.0031,USD,Assess usage fee for current cycle,Monthly,1 Hour
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,General Block Blob,,SFDC-01076,1,7838.42782,6814.42782,1024,0.0204,USD,Assess usage fee for current cycle,Monthly,1 GB/Month
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,General Block Blob,,SFDC-01077,2,7838.42782,1024,6814.42782,0.0201,USD,Assess usage fee for current cycle,Monthly,1 GB/Month
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Standard Page Blob,,SFDC-01078,1,1519.29558,0,1519.29558,0.0383,USD,Assess usage fee for current cycle,Monthly,1 GB/Month
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Files,,SFDC-01079,1,88.40232,0,88.40232,0.051,USD,Assess usage fee for current cycle,Monthly,1 GB/Month
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Azure Site Recovery,,,SFDC-01080,1,3.99999696,0,3.99999696,21.25,USD,Assess usage fee for current cycle,Monthly,1/Month
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Premium Page Blob,US East,SFDC-01081,1,32.766953,0,32.766953,16.7535,USD,Assess usage fee for current cycle,Monthly,1/Month
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Virtual Network,IP Addresses,,SFDC-01082,1,1238.06417,0,1238.06417,0.0034,USD,Assess usage fee for current cycle,Monthly,1 Hour
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Automation,Process,,SFDC-01083,1,741.3,500,241.3,0.0017,USD,Assess usage fee for current cycle,Monthly,1 Minute
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Virtual Machines,A Series Windows,US East,SFDC-01084,1,3.083335,0,3.083335,0.306,USD,Assess usage fee for current cycle,Monthly,1 Hour
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Backup,,,SFDC-01085,1,27.5000033,0,27.5000033,8.5,USD,Assess usage fee for current cycle,Monthly,1/Month
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,General Block Blob,,SFDC-01086,1,4.1714,0,4.1714,0.0003,USD,Assess usage fee for current cycle,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,General Block Blob,,SFDC-01087,1,1545.0337,0,1545.0337,0.0003,USD,Assess usage fee for current cycle,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Standard Page Blob,,SFDC-01088,1,761.7709,0,761.7709,0.0003,USD,Assess usage fee for current cycle,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Files,,SFDC-01089,1,0.141,0,0.141,0.0128,USD,Assess usage fee for current cycle,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Files,,SFDC-01090,1,2156.2518,0,2156.2518,0.0013,USD,Assess usage fee for current cycle,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Tables,,SFDC-01091,1,2.5701,0,2.5701,0.0003,USD,Assess usage fee for current cycle,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,General Block Blob,,SFDC-01092,1,15.7562,0,15.7562,0.0003,USD,Assess usage fee for current cycle,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Files,,SFDC-01093,1,305.2206,0,305.2206,0.0013,USD,Assess usage fee for current cycle,Monthly,10K
